,home_player,home_RBI,away_team,games_played,home_AB,home_BB,home_K
447,,3.0,CHC,1,35.0,3.0,7.0
448,Shohei Ohtani,0.0,DET,1,2.0,2.0,1.0
449,Teoscar Hernandez,2.0,DET,1,4.0,0.0,1.0
450,Freddie Freeman,2.0,DET,1,4.0,0.0,0.0
451,Will Smith,1.0,DET,1,4.0,0.0,2.0
452,Max Muncy,0.0,DET,1,4.0,0.0,1.0
453,Max Muncy,0.0,DET,1,4.0,0.0,1.0
454,Andy Pages,0.0,DET,1,4.0,0.0,3.0
455,Michael Conforto,1.0,DET,1,3.0,1.0,1.0
456,Tommy Edman,1.0,DET,1,3.0,0.0,0.0
457,Miguel Rojas,0.0,DET,1,3.0,0.0,0.0
458,,7.0,DET,1,31.0,3.0,9.0
459,,,DET,1,,,
460,Victor Robles,0.0,ATH,1,4.0,0.0,2.0
461,Julio Rodriguez,0.0,ATH,1,2.0,2.0,2.0
462,Cal Raleigh,0.0,ATH,1,3.0,1.0,0.0
463,Randy Arozarena,0.0,ATH,1,3.0,1.0,0.0
464,Luke Raley,0.0,ATH,1,2.0,0.0,1.0
465,Mitch Garver,0.0,ATH,1,2.0,0.0,1.0
466,Jorge Polanco,1.0,ATH,1,4.0,0.0,2.0
467,Rowdy Tellez,0.0,ATH,1,2.0,0.0,1.0
468,Dylan Moore,0.0,ATH,1,1.0,1.0,1.0
469,Ryan Bliss,0.0,LAD,1,4.0,0.0,1.0
470,Ryan Bliss,0.0,ATH,1,4.0,0.0,1.0
471,J.P. Crawford,0.0,ATH,1,3.0,1.0,1.0
472,,1.0,ATH,1,30.0,6.0,12.0
473,Paul Goldschmidt,1.0,MIL,1,5.0,0.0,1.0
474,Cody Bellinger,1.0,MIL,1,3.0,0.0,0.0
475,Pablo Reyes,0.0,MIL,1,1.0,0.0,0.0
476,Aaron Judge,2.0,MIL,1,1.0,3.0,0.0
477,Oswald Peraza,0.0,MIL,1,1.0,0.0,0.0
478,Jazz Chisholm Jr.,5.0,STL,1,4.0,0.0,1.0
479,Anthony Volpe,0.0,MIL,1,4.0,0.0,1.0
480,Austin Wells,1.0,MIL,1,4.0,0.0,1.0
481,Jasson Dominguez,0.0,MIL,1,2.0,1.0,1.0
482,Trent Grisham,0.0,MIL,1,0.0,0.0,0.0
483,Ben Rice,1.0,MIL,1,4.0,0.0,0.0
484,Oswaldo Cabrera,0.0,MIL,1,4.0,0.0,1.0
485,,11.0,MIL,1,33.0,4.0,6.0
486,CJ Abrams,0.0,PHI,1,4.0,0.0,1.0
487,James Wood,0.0,PHI,1,4.0,0.0,3.0
488,Luis Garcia Jr.,0.0,PHI,1,4.0,0.0,1.0
489,Keibert Ruiz,0.0,PHI,1,3.0,0.0,0.0
490,Nathaniel Lowe,2.0,PHI,1,4.0,0.0,1.0
491,Josh Bell,3.0,PHI,1,4.0,0.0,2.0
492,Paul DeJong,0.0,PHI,1,3.0,0.0,0.0
493,Dylan Crews,0.0,PHI,1,3.0,0.0,3.0
494,Jacob Young,0.0,MIN,1,2.0,0.0,0.0
495,,5.0,PHI,1,31.0,0.0,11.0
496,,,PHI,1,,,
497,Bo Bichette,0.0,BAL,1,3.0,1.0,0.0
498,Vladimir Guerrero Jr.,0.0,BAL,1,4.0,0.0,1.0
499,Anthony Santander,0.0,BAL,1,3.0,1.0,2.0
500,Andres Gimenez,0.0,BAL,1,4.0,0.0,0.0
501,George Springer,2.0,BAL,1,4.0,0.0,0.0
502,Will Wagner,0.0,BAL,1,4.0,0.0,2.0
503,Ernie Clement,0.0,BAL,1,0.0,0.0,0.0
504,Alan Roden,0.0,BAL,1,4.0,0.0,1.0
505,Tyler Heineman,1.0,BAL,1,3.0,0.0,0.0
506,Myles Straw,0.0,BAL,1,3.0,0.0,0.0
507,,3.0,BAL,1,32.0,2.0,6.0
508,,,BAL,1,,,
509,,,BAL,1,,,
510,Yandy Diaz,0.0,COL,1,5.0,0.0,0.0
511,Jake Mangum,0.0,COL,1,3.0,1.0,1.0
512,Brandon Lowe,2.0,COL,1,4.0,0.0,2.0
513,Jonathan Aranda,0.0,COL,1,3.0,0.0,0.0
514,Taylor Walls,0.0,COL,1,3.0,1.0,0.0
515,Kameron Misner,0.0,COL,1,2.0,0.0,2.0
516,Junior Caminero,1.0,COL,1,1.0,0.0,0.0
517,Christopher Morel,0.0,COL,1,1.0,0.0,1.0
518,Jose Caballero,1.0,COL,1,3.0,1.0,0.0
519,Ben Rortvedt,1.0,COL,1,4.0,0.0,1.0
520,Jonny DeLuca,0.0,COL,1,4.0,0.0,0.0
521,,5.0,COL,1,33.0,3.0,7.0
522,Xavier Edwards,0.0,PIT,1,4.0,0.0,1.0
523,Otto Lopez,0.0,PIT,1,4.0,0.0,0.0
524,Dane Myers,0.0,PIT,1,2.0,0.0,1.0
525,Kyle Stowers,0.0,PIT,1,0.0,1.0,0.0
526,Eric Wagaman,0.0,DET,1,4.0,0.0,0.0
527,Jonah Bride,0.0,PIT,1,3.0,1.0,1.0
528,Derek Hill,0.0,PIT,1,4.0,0.0,1.0
529,Nick Fortes,1.0,PIT,1,3.0,0.0,1.0
530,Griffin Conine,1.0,PIT,1,3.0,0.0,0.0
531,Javier Sanoja,0.0,PIT,1,3.0,0.0,0.0
532,,2.0,PIT,1,30.0,2.0,5.0
533,,,PIT,1,,,
534,,,PIT,1,,,
535,Matt McLain,1.0,SFG,1,4.0,0.0,1.0
536,Santiago Espinal,0.0,SFG,1,3.0,1.0,0.0
537,Elly De La Cruz,0.0,SFG,1,4.0,0.0,1.0
538,Christian Encarnacion-Strand,0.0,SFG,1,4.0,0.0,2.0
539,Jeimer Candelario,0.0,SFG,1,4.0,0.0,0.0
540,Spencer Steer,0.0,SFG,1,3.0,0.0,0.0
541,Gavin Lux,0.0,SFG,1,3.0,0.0,0.0
542,Blake Dunn,0.0,SFG,1,3.0,0.0,1.0
543,Austin Wynns,2.0,SFG,1,2.0,0.0,0.0
544,Jacob Hurtubise,0.0,SFG,1,0.0,1.0,0.0
545,Jose Trevino,0.0,SFG,1,0.0,0.0,0.0
546,,3.0,SFG,1,30.0,2.0,5.0
547,Nick Maton,1.0,LAA,1,3.0,0.0,0.0
548,Michael A. Taylor,0.0,LAA,1,1.0,0.0,1.0
549,Luis Robert Jr.,0.0,LAA,1,4.0,0.0,0.0
550,Andrew Benintendi,0.0,LAA,1,4.0,0.0,0.0
551,Andrew Vaughn,0.0,LAA,1,4.0,0.0,1.0
552,Korey Lee,0.0,LAA,1,0.0,0.0,0.0
553,Matt Thaiss,1.0,LAA,1,3.0,1.0,1.0
554,Miguel Vargas,0.0,LAA,1,3.0,1.0,1.0
555,Brooks Baldwin,0.0,LAA,1,4.0,0.0,1.0
556,Jacob Amaya,0.0,LAA,1,2.0,0.0,1.0
557,Lenyn Sosa,0.0,LAA,1,1.0,0.0,0.0
558,Travis Jankowski,0.0,LAA,1,2.0,0.0,0.0
559,Austin Slater,0.0,LAA,1,1.0,0.0,0.0
560,,2.0,LAA,1,32.0,2.0,6.0
561,Jonathan India,0.0,CLE,1,3.0,1.0,0.0
562,MJ Melendez,0.0,CLE,1,0.0,0.0,0.0
563,Bobby Witt Jr.,1.0,CLE,1,4.0,1.0,2.0
564,Vinnie Pasquantino,0.0,CLE,1,2.0,1.0,0.0
565,Salvador Perez,0.0,CLE,1,4.0,0.0,1.0
566,Michael Massey,0.0,CLE,1,4.0,0.0,2.0
567,Hunter Renfroe,1.0,CLE,1,3.0,1.0,0.0
568,Maikel Garcia,0.0,CLE,1,4.0,0.0,1.0
569,Freddy Fermin,0.0,CLE,1,4.0,0.0,0.0
570,Kyle Isbel,0.0,CLE,1,2.0,0.0,0.0
571,Dairon Blanco,0.0,CLE,1,1.0,0.0,0.0
572,Cavan Biggio,0.0,CLE,1,1.0,0.0,0.0
573,,2.0,CLE,1,32.0,4.0,6.0
574,Lars Nootbaar,0.0,MIN,1,3.0,2.0,0.0
575,Willson Contreras,0.0,MIN,1,5.0,0.0,0.0
576,Brendan Donovan,0.0,MIN,1,3.0,1.0,1.0
577,Nolan Arenado,0.0,MIN,1,3.0,1.0,1.0
578,Michael Siani,0.0,MIN,1,0.0,0.0,0.0
579,Alec Burleson,2.0,MIN,1,4.0,0.0,0.0
580,Nolan Gorman,1.0,MIN,1,4.0,0.0,0.0
581,Pedro Pages,3.0,MIN,1,4.0,0.0,0.0
582,Victor Scott II,3.0,MIN,1,4.0,0.0,0.0
583,Masyn Winn,0.0,MIN,1,3.0,1.0,2.0
584,,9.0,MIN,1,33.0,5.0,4.0
585,,,MIN,1,,,
586,Marcus Semien,0.0,BOS,1,4.0,0.0,0.0
587,Wyatt Langford,1.0,BOS,1,4.0,0.0,0.0
588,Joc Pederson,0.0,BOS,1,4.0,0.0,0.0
589,Adolis Garcia,1.0,BOS,1,3.0,0.0,0.0
590,Jake Burger,0.0,BOS,1,3.0,0.0,0.0
591,Kyle Higashioka,0.0,BOS,1,3.0,0.0,0.0
592,Leody Taveras,0.0,BOS,1,3.0,0.0,2.0
593,Jonathan Ornelas,0.0,BOS,1,3.0,0.0,2.0
594,Ezequiel Duran,1.0,BOS,1,2.0,0.0,1.0
595,,3.0,BOS,1,29.0,0.0,5.0
596,,,BOS,1,,,
597,Ketel Marte,0.0,CHC,1,4.0,2.0,1.0
598,Geraldo Perdomo,2.0,CHC,1,4.0,0.0,0.0
599,Lourdes Gurriel Jr.,2.0,CHC,1,5.0,0.0,0.0
600,Randal Grichuk,0.0,CHC,1,3.0,0.0,3.0
601,Gabriel Moreno,1.0,CHC,1,2.0,0.0,0.0
602,Josh Naylor,1.0,CHC,1,2.0,3.0,0.0
603,Eugenio Suarez,0.0,CHC,1,4.0,1.0,2.0
604,Garrett Hampson,0.0,CHC,1,1.0,1.0,0.0
605,Ryan Thompson,0.0,CHC,1,0.0,0.0,0.0
606,Pavin Smith,0.0,CHC,1,1.0,0.0,0.0
607,Jake McCarthy,0.0,CHC,1,1.0,0.0,0.0
608,Joe Mantiply,0.0,CHC,1,0.0,0.0,0.0
609,Justin Martinez,0.0,CHC,1,0.0,0.0,0.0
610,Ryne Nelson,1.0,CHC,1,1.0,0.0,0.0
611,A.J. Puk,0.0,CHC,1,0.0,0.0,0.0
612,Alek Thomas,2.0,CHC,1,3.0,1.0,0.0
613,Jose Herrera,0.0,CHC,1,2.0,0.0,0.0
614,Corbin Carroll,1.0,CHC,1,2.0,1.0,0.0
615,,10.0,CHC,1,35.0,9.0,6.0
616,Victor Robles,0.0,ATH,1,4.0,0.0,1.0
617,Julio Rodriguez,2.0,ATH,1,3.0,0.0,0.0
618,Cal Raleigh,0.0,ATH,1,3.0,0.0,0.0
619,Randy Arozarena,0.0,ATH,1,3.0,0.0,1.0
620,Mitch Garver,0.0,ATH,1,3.0,0.0,1.0
621,Donovan Solano,0.0,ATH,1,3.0,0.0,1.0
622,Dylan Moore,0.0,LAD,1,3.0,0.0,2.0
623,Dylan Moore,0.0,ATH,1,3.0,0.0,2.0
624,Ryan Bliss,0.0,ATH,1,3.0,0.0,2.0
625,J.P. Crawford,0.0,ATH,1,3.0,0.0,1.0
626,,2.0,ATH,1,28.0,0.0,9.0
627,,,ATH,1,,,
628,,,ATH,1,,,
629,,,ATH,1,,,
630,Fernando Tatis Jr.,1.0,ATL,1,3.0,2.0,0.0
631,Luis Arraez,0.0,ATL,1,4.0,0.0,0.0
632,Manny Machado,1.0,ATL,1,4.0,0.0,0.0
633,Jackson Merrill,1.0,ATL,1,4.0,0.0,0.0
634,Jake Cronenworth,0.0,ATL,1,3.0,1.0,3.0
635,Xander Bogaerts,1.0,ATL,1,3.0,1.0,2.0
636,Gavin Sheets,0.0,ATL,1,4.0,0.0,1.0
637,Jason Heyward,0.0,ATL,1,2.0,0.0,2.0
638,Brandon Lockridge,1.0,ATL,1,1.0,1.0,0.0
639,Elias Diaz,0.0,ATL,1,3.0,1.0,1.0
640,,5.0,ATL,1,31.0,6.0,9.0
641,Jackson Chourio,1.0,KCR,1,4.0,0.0,3.0
642,Christian Yelich,0.0,KCR,1,3.0,0.0,1.0
643,Willson Contreras,0.0,KCR,1,3.0,1.0,2.0
644,Rhys Hoskins,0.0,KCR,1,3.0,1.0,1.0
645,Sal Frelick,0.0,KCR,1,3.0,1.0,0.0
646,Vinny Capra,0.0,KCR,1,4.0,0.0,1.0
647,Garrett Mitchell,0.0,KCR,1,2.0,0.0,1.0
648,Isaac Collins,0.0,KCR,1,2.0,0.0,0.0
649,Joey Ortiz,0.0,KCR,1,4.0,0.0,1.0
650,Brice Turang,0.0,KCR,1,4.0,0.0,1.0
651,,1.0,KCR,1,32.0,3.0,11.0
652,,,KCR,1,,,
653,,,KCR,1,,,
654,Miguel Vargas,0.0,MIN,1,2.0,2.0,1.0
655,Brooks Baldwin,0.0,MIN,1,1.0,0.0,0.0
656,Luis Robert Jr.,1.0,MIN,1,1.0,1.0,0.0
657,Austin Slater,0.0,MIN,1,2.0,0.0,0.0
658,Andrew Benintendi,3.0,MIN,1,3.0,0.0,0.0
659,Korey Lee,0.0,MIN,1,1.0,0.0,0.0
660,Andrew Vaughn,3.0,MIN,1,3.0,0.0,1.0
661,Nick Maton,0.0,MIN,1,0.0,1.0,0.0
662,Matt Thaiss,0.0,MIN,1,3.0,1.0,2.0
663,Lenyn Sosa,0.0,MIN,1,4.0,0.0,1.0
664,Travis Jankowski,0.0,MIN,1,4.0,0.0,0.0
665,Michael A. Taylor,2.0,MIN,1,4.0,0.0,0.0
666,Jacob Amaya,0.0,MIN,1,4.0,0.0,0.0
667,,9.0,MIN,1,32.0,5.0,5.0
668,Jordan Westburg,0.0,BOS,1,4.0,1.0,0.0
669,Adley Rutschman,0.0,BOS,1,5.0,0.0,1.0
670,Tyler O'Neill,1.0,BOS,1,4.0,0.0,0.0
671,Ryan Mountcastle,1.0,BOS,1,3.0,1.0,0.0
672,Heston Kjerstad,1.0,BOS,1,4.0,0.0,2.0
673,Jorge Mateo,0.0,BOS,1,0.0,0.0,0.0
674,Ramon Laureano,0.0,BOS,1,2.0,0.0,1.0
675,Dylan Carlson,0.0,BOS,1,1.0,1.0,1.0
676,Cedric Mullins,4.0,BOS,1,4.0,0.0,0.0
677,Ramon Urias,0.0,BOS,1,4.0,0.0,1.0
678,Jackson Holliday,1.0,BOS,1,4.0,0.0,1.0
679,,8.0,BOS,1,35.0,3.0,7.0
680,Kyle Schwarber,2.0,COL,1,4.0,0.0,1.0
681,Alec Bohm,0.0,COL,1,4.0,0.0,1.0
682,Bryce Harper,0.0,COL,1,4.0,0.0,0.0
683,J.T. Realmuto,0.0,COL,1,4.0,0.0,2.0
684,Max Kepler,1.0,COL,1,4.0,0.0,0.0
685,Nick Castellanos,1.0,COL,1,4.0,0.0,0.0
686,Bryson Stott,0.0,COL,1,4.0,0.0,1.0
687,Brandon Marsh,0.0,COL,1,2.0,0.0,0.0
688,Trea Turner,0.0,COL,1,0.0,1.0,0.0
689,Johan Rojas,0.0,COL,1,0.0,0.0,0.0
690,Edmundo Sosa,2.0,COL,1,3.0,0.0,0.0
691,,6.0,COL,1,33.0,1.0,5.0
692,Xavier Edwards,0.0,NYM,1,3.0,0.0,1.0
693,Griffin Conine,0.0,NYM,1,2.0,0.0,0.0
694,Otto Lopez,2.0,NYM,1,5.0,0.0,1.0
695,Eric Wagaman,2.0,NYM,1,5.0,0.0,2.0
696,Derek Hill,0.0,LAA,1,3.0,1.0,2.0
697,Jonah Bride,0.0,NYM,1,3.0,1.0,1.0
698,Dane Myers,0.0,NYM,1,3.0,1.0,0.0
699,Liam Hicks,0.0,NYM,1,3.0,0.0,1.0
700,Javier Sanoja,0.0,NYM,1,4.0,0.0,2.0
701,Graham Pauley,0.0,NYM,1,3.0,1.0,2.0
702,,4.0,NYM,1,34.0,4.0,12.0
703,,,NYM,1,,,
704,TJ Friedl,0.0,TEX,1,4.0,1.0,0.0
705,Jacob Hurtubise,0.0,TEX,1,0.0,0.0,0.0
706,Matt McLain,3.0,TEX,1,3.0,1.0,1.0
707,Elly De La Cruz,7.0,TEX,1,5.0,0.0,0.0
708,Gavin Lux,1.0,TEX,1,3.0,1.0,0.0
709,Blake Dunn,0.0,TEX,1,1.0,0.0,0.0
710,Jeimer Candelario,0.0,TEX,1,5.0,0.0,4.0
711,Christian Encarnacion-Strand,0.0,TEX,1,2.0,1.0,1.0
712,Santiago Espinal,0.0,TEX,1,1.0,0.0,0.0
713,Spencer Steer,2.0,TEX,1,5.0,0.0,0.0
714,Jake Fraley,1.0,TEX,1,5.0,0.0,0.0
715,Jose Trevino,0.0,SEA,1,4.0,0.0,2.0
716,,14.0,SEA,1,38.0,4.0,8.0
717,Yandy Diaz,1.0,PIT,1,4.0,0.0,0.0
718,Brandon Lowe,0.0,PIT,1,4.0,1.0,3.0
719,Junior Caminero,0.0,PIT,1,4.0,0.0,1.0
720,Taylor Walls,0.0,PIT,1,0.0,0.0,0.0
721,Jonathan Aranda,0.0,PIT,1,3.0,1.0,1.0
722,Christopher Morel,1.0,PIT,1,4.0,0.0,2.0
723,Jonny DeLuca,0.0,PIT,1,0.0,0.0,0.0
724,Kameron Misner,1.0,PIT,1,4.0,0.0,1.0
725,Danny Jansen,0.0,PIT,1,3.0,1.0,1.0
726,Jake Mangum,2.0,PIT,1,4.0,0.0,0.0
727,Jose Caballero,1.0,PIT,1,2.0,2.0,1.0
728,,6.0,PIT,1,32.0,5.0,10.0
729,Bo Bichette,0.0,WSN,1,4.0,0.0,1.0
730,Vladimir Guerrero Jr.,1.0,WSN,1,4.0,0.0,0.0
731,Anthony Santander,0.0,WSN,1,4.0,0.0,0.0
732,Andres Gimenez,1.0,WSN,1,2.0,1.0,0.0
733,Alejandro Kirk,1.0,WSN,1,4.0,0.0,0.0
734,George Springer,1.0,WSN,1,4.0,0.0,2.0
735,Will Wagner,0.0,WSN,1,2.0,0.0,0.0
736,Ernie Clement,0.0,WSN,1,1.0,1.0,0.0
737,Nathan Lukes,1.0,WSN,1,2.0,0.0,0.0
738,Davis Schneider,0.0,WSN,1,1.0,1.0,0.0
739,Myles Straw,0.0,WSN,1,0.0,0.0,0.0
740,Alan Roden,0.0,WSN,1,4.0,0.0,0.0
741,,5.0,WSN,1,32.0,3.0,3.0
742,Lars Nootbaar,1.0,LAA,1,3.0,2.0,1.0
743,Willson Contreras,0.0,LAA,1,4.0,0.0,3.0
744,Luken Baker,0.0,LAA,1,4.0,1.0,1.0
745,Nolan Arenado,1.0,LAA,1,4.0,1.0,0.0
746,Ivan Herrera,0.0,LAA,1,3.0,0.0,1.0
747,Pedro Pages,0.0,LAA,1,2.0,0.0,0.0
748,Brendan Donovan,1.0,LAA,1,5.0,0.0,0.0
749,Jordan Walker,0.0,LAA,1,4.0,0.0,1.0
750,Alec Burleson,0.0,LAA,1,1.0,0.0,0.0
751,Michael Siani,0.0,LAA,1,0.0,0.0,0.0
752,Victor Scott II,1.0,LAA,1,3.0,1.0,0.0
753,Masyn Winn,0.0,LAA,1,5.0,0.0,2.0
754,,4.0,LAA,1,38.0,5.0,9.0
755,Jose Altuve,0.0,SFG,1,3.0,1.0,1.0
756,Isaac Paredes,2.0,SFG,1,3.0,1.0,0.0
757,Yordan Alvarez,0.0,SFG,1,4.0,0.0,2.0
758,Christian Walker,0.0,SFG,1,4.0,0.0,1.0
759,Yandy Diaz,0.0,SFG,1,4.0,0.0,0.0
760,Jeremy Pena,0.0,SFG,1,3.0,1.0,1.0
761,Cam Smith,0.0,SFG,1,3.0,0.0,2.0
762,Mauricio Dubon,0.0,SFG,1,3.0,0.0,2.0
763,Jake Meyers,0.0,SFG,1,3.0,0.0,1.0
764,,2.0,SFG,1,30.0,3.0,10.0
765,Fernando Tatis Jr.,1.0,CLE,1,5.0,0.0,0.0
766,Luis Arraez,0.0,CLE,1,5.0,0.0,0.0
767,Manny Machado,0.0,CLE,1,5.0,0.0,0.0
768,Jackson Merrill,0.0,CLE,1,4.0,0.0,1.0
769,Jake Cronenworth,0.0,CLE,1,2.0,2.0,0.0
770,Xander Bogaerts,0.0,SEA,1,3.0,1.0,1.0
771,Gavin Sheets,4.0,CLE,1,3.0,1.0,0.0
772,Jason Heyward,2.0,CLE,1,2.0,1.0,0.0
773,Elias Diaz,0.0,CLE,1,4.0,0.0,2.0
774,,7.0,CLE,1,33.0,5.0,4.0
775,,,CLE,1,,,
776,Victor Robles,0.0,DET,1,5.0,0.0,1.0
777,Julio Rodriguez,1.0,DET,1,5.0,0.0,1.0
778,Cal Raleigh,2.0,DET,1,5.0,0.0,2.0
779,Randy Arozarena,1.0,DET,1,4.0,1.0,2.0
780,Jorge Polanco,1.0,DET,1,5.0,0.0,0.0
781,Luke Raley,1.0,DET,1,2.0,2.0,0.0
782,Rowdy Tellez,0.0,DET,1,3.0,0.0,1.0
783,Dylan Moore,0.0,DET,1,1.0,0.0,1.0
784,Ryan Bliss,0.0,DET,1,3.0,1.0,1.0
785,J.P. Crawford,0.0,DET,1,2.0,2.0,0.0
786,,6.0,DET,1,35.0,6.0,9.0
787,Lawrence Butler,0.0,CHC,1,3.0,0.0,1.0
788,Seth Brown,0.0,CHW,1,2.0,0.0,0.0
789,Brent Rooker,0.0,CHC,1,5.0,0.0,0.0
790,JJ Bleday,0.0,CHC,1,4.0,0.0,0.0
791,Shea Langeliers,0.0,CHC,1,3.0,1.0,1.0
792,Tyler Soderstrom,0.0,CHC,1,4.0,0.0,2.0
793,Miguel Andujar,0.0,CHC,1,3.0,1.0,0.0
794,Gio Urshela,0.0,CHC,1,4.0,0.0,0.0
795,Max Muncy,1.0,CHC,1,4.0,0.0,1.0
796,Max Muncy,1.0,CHC,1,4.0,0.0,1.0
797,Jacob Wilson,2.0,CHC,1,2.0,0.0,0.0
798,Max Schuemann,0.0,CHC,1,2.0,0.0,1.0
799,,3.0,CHC,1,36.0,2.0,6.0
800,,,CHC,1,,,
801,Shohei Ohtani,0.0,ATL,1,3.0,2.0,3.0
802,Mookie Betts,0.0,ATL,1,5.0,0.0,0.0
803,Teoscar Hernandez,2.0,ATL,1,3.0,1.0,0.0
804,Chris Taylor,0.0,ATL,1,0.0,0.0,0.0
805,Michael Conforto,1.0,ATL,1,3.0,1.0,2.0
806,Will Smith,1.0,ATL,1,3.0,1.0,1.0
807,Tommy Edman,1.0,ATL,1,3.0,0.0,0.0
808,Max Muncy,0.0,ATL,1,3.0,1.0,1.0
809,Max Muncy,0.0,ATL,1,3.0,1.0,1.0
810,Ryan O'Hearn,1.0,ATL,1,4.0,0.0,0.0
811,Andy Pages,0.0,ATL,1,4.0,0.0,0.0
812,,6.0,ATL,1,31.0,6.0,7.0
813,Xavier Edwards,0.0,NYM,1,4.0,0.0,1.0
814,Kyle Stowers,2.0,NYM,1,4.0,0.0,2.0
815,Otto Lopez,0.0,NYM,1,3.0,0.0,0.0
816,Matt Mervis,0.0,NYM,1,3.0,0.0,1.0
817,Griffin Conine,0.0,NYM,1,3.0,0.0,1.0
818,Jonah Bride,0.0,NYM,1,2.0,1.0,1.0
819,Graham Pauley,2.0,NYM,1,3.0,0.0,1.0
820,Dane Myers,0.0,NYM,1,3.0,0.0,1.0
821,Nick Fortes,0.0,NYM,1,3.0,0.0,1.0
822,,4.0,NYM,1,28.0,1.0,9.0
823,,,NYM,1,,,
824,TJ Friedl,0.0,TEX,1,4.0,0.0,2.0
825,Matt McLain,0.0,TEX,1,4.0,0.0,1.0
826,Elly De La Cruz,0.0,TEX,1,4.0,0.0,0.0
827,Gavin Lux,0.0,TEX,1,3.0,0.0,0.0
828,Jeimer Candelario,0.0,TEX,1,3.0,0.0,1.0
829,Santiago Espinal,0.0,TEX,1,3.0,0.0,0.0
830,Jake Fraley,0.0,TEX,1,3.0,0.0,2.0
831,Blake Dunn,0.0,TEX,1,3.0,0.0,1.0
832,Austin Wynns,0.0,SEA,1,2.0,0.0,1.0
833,Jacob Hurtubise,0.0,SEA,1,1.0,0.0,0.0
834,,0.0,SEA,1,30.0,0.0,8.0
835,Paul Goldschmidt,0.0,ARI,1,4.0,0.0,1.0
836,Cody Bellinger,0.0,ARI,1,3.0,1.0,2.0
837,Aaron Judge,0.0,ARI,1,4.0,0.0,2.0
838,Jazz Chisholm Jr.,0.0,ARI,1,4.0,0.0,4.0
839,Anthony Volpe,1.0,ARI,1,4.0,0.0,2.0
840,Austin Wells,0.0,ARI,1,3.0,1.0,1.0
841,Jasson Dominguez,1.0,ARI,1,3.0,0.0,0.0
842,Trent Grisham,0.0,ARI,1,1.0,0.0,1.0
843,Ben Rice,1.0,ARI,1,4.0,0.0,1.0
844,Oswaldo Cabrera,0.0,ARI,1,2.0,1.0,0.0
845,Pablo Reyes,0.0,ARI,1,1.0,0.0,0.0
846,,3.0,ARI,1,33.0,3.0,14.0
847,Yandy Diaz,0.0,PIT,1,4.0,1.0,0.0
848,Brandon Lowe,3.0,PIT,1,4.0,1.0,0.0
849,Junior Caminero,0.0,PIT,1,4.0,1.0,0.0
850,Jake Mangum,2.0,PIT,1,4.0,0.0,0.0
851,Curtis Mead,0.0,PIT,1,3.0,1.0,0.0
852,Kameron Misner,2.0,PIT,1,3.0,0.0,0.0
853,Danny Jansen,0.0,PIT,1,3.0,1.0,1.0
854,Taylor Walls,0.0,PIT,1,3.0,1.0,2.0
855,Jonny DeLuca,0.0,PIT,1,4.0,0.0,1.0
856,,7.0,PIT,1,32.0,6.0,4.0
857,,,PIT,1,,,
858,Bo Bichette,2.0,WSN,1,5.0,0.0,2.0
859,Vladimir Guerrero Jr.,0.0,WSN,1,4.0,1.0,1.0
860,Anthony Santander,0.0,WSN,1,4.0,0.0,1.0
861,Andres Gimenez,0.0,WSN,1,4.0,0.0,0.0
862,Alejandro Kirk,0.0,WSN,1,4.0,0.0,0.0
863,George Springer,1.0,WSN,1,3.0,1.0,1.0
864,Will Wagner,0.0,WSN,1,3.0,0.0,0.0
865,Ernie Clement,1.0,WSN,1,3.0,0.0,1.0
866,Alan Roden,1.0,WSN,1,2.0,0.0,0.0
867,Davis Schneider,0.0,WSN,1,1.0,0.0,1.0
868,Myles Straw,0.0,WSN,1,0.0,0.0,0.0
869,,5.0,WSN,1,33.0,2.0,7.0
870,Brice Turang,0.0,KCR,1,4.0,0.0,0.0
871,Jackson Chourio,0.0,KCR,1,4.0,0.0,1.0
872,Christian Yelich,2.0,KCR,1,3.0,1.0,0.0
873,Willson Contreras,0.0,KCR,1,2.0,2.0,1.0
874,Sal Frelick,0.0,KCR,1,4.0,0.0,2.0
875,Rhys Hoskins,1.0,KCR,1,4.0,0.0,0.0
876,Oliver Dunn,0.0,KCR,1,2.0,0.0,2.0
877,Vinny Capra,1.0,KCR,1,1.0,0.0,0.0
878,Joey Ortiz,0.0,KCR,1,3.0,0.0,1.0
879,Eric Haase,1.0,KCR,1,3.0,0.0,1.0
880,,5.0,KCR,1,30.0,3.0,8.0
881,Nick Maton,1.0,MIN,1,3.0,1.0,1.0
882,Luis Robert Jr.,0.0,MIN,1,4.0,0.0,2.0
883,Andrew Vaughn,0.0,MIN,1,4.0,0.0,3.0
884,Andrew Benintendi,0.0,MIN,1,4.0,0.0,1.0
885,Miguel Vargas,0.0,MIN,1,4.0,0.0,1.0
886,Lenyn Sosa,0.0,MIN,1,4.0,0.0,1.0
887,Brooks Baldwin,2.0,MIN,1,3.0,0.0,0.0
888,Austin Slater,0.0,MIN,1,2.0,0.0,1.0
889,Matt Thaiss,0.0,MIN,1,2.0,0.0,1.0
890,Korey Lee,0.0,MIN,1,2.0,0.0,1.0
891,Travis Jankowski,0.0,MIN,1,1.0,0.0,1.0
892,Michael A. Taylor,0.0,MIN,1,1.0,0.0,0.0
893,,3.0,MIN,1,34.0,1.0,13.0
894,Lars Nootbaar,0.0,LAA,1,6.0,0.0,2.0
