away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
,,,,,,,,,,,team,37,3,11,3,2,2,13,,,
K. SchwarberDH,5,1,2,1,0,0,2,.251,.371,.488,B. Turang2B,3,0,0,0,0,0,0,.259,.321,.359
T. TurnerSS,5,0,3,1,0,0,1,.299,.344,.467,aI. CollinsPH-2B,1,0,0,0,0,0,1,.125,.222,.125
B. Harper1B,5,1,1,2,1,0,3,.289,.375,.536,J. ChourioLF,4,0,1,0,0,0,2,.273,.328,.472
N. CastellanosRF,3,1,1,1,1,1,0,.244,.303,.412,W. ContrerasC,4,1,1,0,0,0,1,.281,.363,.470
B. Stott2B,4,0,1,0,0,0,1,.243,.314,.358,G. MitchellCF-RF,4,0,2,1,0,0,0,.260,.352,.467
J.T. RealmutoC,4,0,0,0,0,0,4,.264,.319,.420,W. AdamesSS,3,0,0,0,0,0,2,.249,.329,.469
B. MarshLF,4,0,1,0,0,0,2,.255,.333,.434,J. Bauers1B,3,0,0,0,0,0,0,.196,.302,.359
E. Sosa3B,3,1,1,0,0,1,0,.265,.322,.440,R. HoskinsDH,3,0,1,0,0,0,1,.209,.297,.406
C. StevensonCF,2,0,0,0,0,0,2,.286,.375,.429,S. FrelickRF,2,0,0,0,0,0,1,.259,.324,.333
aW. WilsonPH,1,0,0,0,0,0,1,.293,.341,.507,bB. PerkinsPH-CF,1,0,0,0,0,0,1,.246,.321,.342
J. RojasCF,0,1,0,0,0,1,0,.243,.281,.318,J. Ortiz3B,3,0,0,0,0,0,0,.240,.336,.399
team,36,5,10,5,2,3,16,,,,team,31,1,5,1,0,0,9,,,
N. GonzalesSS,4,0,1,0,0,0,1,.267,.304,.379,M. WinnSS,3,1,0,0,0,1,0,.269,.317,.406
B. ReynoldsLF,4,0,1,0,0,0,1,.280,.345,.452,L. BakerDH,3,0,1,1,0,0,1,.188,.317,.469
J. BartC,4,0,1,0,0,0,0,.262,.340,.476,aA. BurlesonPH-DH,0,0,0,0,0,1,0,.270,.315,.431
A. McCutchenDH,4,0,0,0,0,0,2,.235,.334,.422,P. Goldschmidt1B,2,0,0,0,0,1,0,.244,.303,.410
R. Tellez1B,2,0,0,0,0,1,0,.245,.302,.395,N. Arenado3B,3,0,0,1,0,0,1,.265,.317,.391
bI. Kiner-FalefaPH-3B,1,0,0,0,0,0,0,.246,.276,.323,B. DonovanLF,4,0,1,0,0,0,1,.270,.336,.402
B. De La CruzRF,4,1,1,1,1,0,1,.206,.221,.287,J. WalkerRF,3,1,1,1,1,0,1,.190,.254,.355
J. Triolo3B-1B,4,0,0,0,0,0,3,.214,.302,.314,L. NootbaarRF,0,0,0,0,0,0,0,.245,.336,.403
N. Yorke2B,4,0,3,0,0,0,0,.429,.429,.429,T. Saggese2B,3,0,0,0,0,0,0,.148,.148,.259
M. TaylorCF,1,0,1,0,0,1,0,.193,.253,.290,P. PagesC,3,0,0,0,0,0,2,.240,.277,.374
aO. CruzPH,1,0,0,0,0,0,1,.267,.326,.458,M. SianiCF,3,1,1,0,0,0,0,.239,.282,.301
B. CookCF,0,0,0,0,0,0,0,.150,.150,.200,team,27,3,4,3,1,3,6,,,
cY. GrandalPH,1,0,0,0,0,0,1,.218,.293,.371,,,,,,,,,,,
team,34,1,8,1,1,2,10,,,,,,,,,,,,,,
G. SpringerRF,4,2,2,0,0,1,0,.223,.308,.380,M. Semien2B,4,2,0,0,0,1,1,.235,.306,.392
B. BichetteSS,5,0,2,1,0,0,1,.225,.277,.322,J. SmithSS,4,1,1,1,0,1,1,.260,.343,.396
V. Guerrero Jr.1B,5,2,3,1,0,0,1,.322,.397,.545,W. LangfordLF,4,3,3,2,1,2,0,.254,.324,.405
S. HorwitzDH,5,1,1,0,0,0,1,.272,.362,.459,A. GarcíaRF,4,1,2,3,0,2,0,.218,.281,.386
A. KirkC,3,0,1,1,0,2,1,.247,.313,.351,N. Lowe1B,5,1,1,1,0,1,1,.266,.362,.389
E. Clement3B,5,0,1,1,0,0,0,.261,.281,.410,J. Jung3B,4,1,1,0,0,1,2,.269,.303,.429
N. LukesCF,3,1,1,1,0,2,0,.356,.423,.511,J. HeimC,4,1,2,2,0,1,1,.215,.263,.328
D. SchneiderLF,5,2,2,2,1,0,1,.203,.291,.366,L. TaverasCF,5,2,3,2,1,0,0,.229,.287,.354
L. Jimenez2B,3,0,0,0,0,0,1,.229,.337,.373,J. FoscueDH,5,1,0,0,0,0,3,.059,.111,.088
team,38,8,13,7,1,5,6,,,,team,39,13,13,11,2,9,9,,,
C. CarrollRF,3,0,1,0,0,1,0,.233,.321,.425,B. DoyleCF,3,1,0,1,0,1,0,.264,.321,.451
G. PerdomoSS,3,0,0,0,0,0,0,.277,.341,.380,E. TovarSS,5,2,3,2,1,0,0,.266,.293,.469
aK. MartePH,1,0,0,0,0,0,0,.292,.365,.552,R. McMahon3B,3,0,2,1,0,2,0,.246,.333,.400
K. NewmanSS,0,0,0,0,0,0,0,.282,.316,.380,B. Rodgers2B,4,0,2,1,0,0,1,.270,.313,.410
J. PedersonDH,4,0,0,0,0,0,2,.275,.395,.519,M. Toglia1B,4,1,1,0,0,1,2,.218,.309,.467
C. Walker1B,4,1,1,1,1,0,0,.257,.344,.487,J. StallingsC,5,1,1,1,0,0,2,.260,.355,.454
P. SmithLF,3,1,2,0,0,1,1,.296,.373,.574,H. GoodmanDH,4,1,1,1,1,0,1,.192,.233,.430
J. McCarthyCF,3,0,0,0,0,0,0,.286,.352,.409,N. JonesLF,3,1,0,0,0,1,1,.208,.311,.303
E. Suarez3B,4,0,1,1,0,0,1,.255,.320,.475,J. BeckRF,4,1,2,1,0,0,2,.204,.259,.299
L. Guillorme2B,2,0,0,0,0,2,1,.162,.347,.216,team,35,8,12,8,2,5,9,,,
J. HerreraC,4,0,1,0,0,0,1,.225,.278,.281,,,,,,,,,,,
team,31,2,6,2,1,4,6,,,,,,,,,,,,,,
N. LopezSS,3,0,2,0,0,1,0,.249,.318,.304,T. WardLF,4,1,3,1,0,0,1,.248,.324,.437
L. Robert Jr.CF,4,0,0,0,0,0,3,.225,.278,.385,Z. NetoSS,4,0,0,0,0,0,0,.248,.318,.436
A. BenintendiLF,4,0,0,0,0,0,1,.226,.289,.396,N. Schanuel1B,3,1,1,1,0,1,0,.252,.345,.367
A. VaughnDH,4,0,1,0,0,0,1,.248,.300,.408,N. KavadasDH,3,0,1,0,0,1,2,.183,.284,.324
G. Sheets1B,3,0,0,0,0,1,0,.241,.312,.370,L. O'HoppeC,4,0,0,0,0,0,2,.236,.294,.399
L. Sosa2B,3,0,0,0,0,0,1,.240,.267,.322,E. Wagaman3B,4,1,3,2,1,0,0,.292,.292,.667
D. FletcherRF,3,0,2,0,0,0,0,.216,.262,.274,C. Leblanc2B,1,1,0,0,0,2,0,.190,.370,.476
K. LeeC,3,0,0,0,0,0,2,.203,.235,.329,J. Lopez2B,0,0,0,0,0,0,0,.065,.121,.065
M. Vargas3B,3,0,1,0,0,0,1,.114,.217,.171,J. AdamsCF,4,0,0,0,0,0,1,.231,.286,.346
team,30,0,6,0,0,2,9,,,,G. CamperoRF,4,1,2,0,0,0,0,.333,.333,.333
,,,,,,,,,,,team,31,5,10,4,1,4,6,,,
J. Altuve2B,5,0,1,0,0,0,2,.301,.356,.445,L. ArraezDH,5,0,0,0,0,0,1,.326,.356,.399
G. Kessinger2B,0,1,0,0,0,0,0,.000,.000,.000,B. LockridgePR,0,0,0,0,0,0,0,.000,.000,.000
Y. AlvarezDH,4,1,1,0,0,1,1,.307,.392,.566,F. Tatis Jr.RF,5,2,2,0,0,0,1,.283,.348,.485
K. TuckerRF,4,1,2,1,0,1,0,.269,.395,.563,J. ProfarLF,4,0,1,0,0,0,0,.284,.387,.465
Y. DiazC,5,0,1,0,0,0,2,.297,.324,.443,M. Machado3B,5,1,2,2,1,0,1,.278,.327,.475
A. Bregman3B,4,1,2,0,0,1,1,.256,.314,.441,J. MerrillCF,4,0,0,0,0,0,0,.288,.320,.500
J. Singleton1B,5,0,1,1,0,0,3,.237,.319,.392,X. BogaertsSS,4,0,0,0,0,0,3,.258,.301,.374
J. PenaSS,4,0,1,1,0,0,1,.270,.309,.401,J. Cronenworth2B,2,0,0,0,0,2,0,.244,.325,.392
J. HeywardLF,4,0,0,0,0,0,0,.235,.278,.441,D. Solano1B,4,0,1,0,0,0,1,.287,.342,.403
M. DubonCF,3,0,0,0,0,0,0,.267,.294,.361,T. WadePR,0,0,0,0,0,0,0,.229,.299,.252
aV. CaratiniPH,1,0,0,0,0,0,1,.271,.339,.405,K. HigashiokaC,2,0,0,0,0,0,0,.223,.271,.487
J. MeyersCF,0,0,0,0,0,0,0,.222,.287,.363,aD. PeraltaPH,1,0,0,0,0,0,1,.267,.335,.410
team,39,4,9,3,0,3,11,,,,E. DiazC,0,0,0,0,0,1,0,.100,.182,.200
,,,,,,,,,,,team,36,3,6,2,1,3,8,,,
G. Torres2B,4,3,3,0,0,0,0,.255,.330,.375,V. RoblesDH,0,0,0,0,0,0,0,.333,.404,.475
J. Berti2B,1,0,0,0,0,0,0,.268,.317,.321,aM. GarverPH-DH,3,0,0,0,0,0,3,.172,.290,.333
J. SotoRF,2,3,2,2,1,2,0,.287,.417,.576,L. RivasP,1,0,0,0,0,0,0,.246,.342,.290
aT. GrishamPH-CF,1,0,0,0,0,0,0,.186,.292,.377,J. RodriguezCF,5,0,4,0,0,0,0,.268,.323,.392
A. JudgeDH,4,1,2,4,0,1,1,.323,.456,.692,C. RaleighC,3,0,0,0,0,2,0,.211,.309,.425
A. WellsC,5,0,1,3,0,0,3,.246,.333,.425,R. ArozarenaLF,4,0,0,0,0,1,1,.239,.356,.399
J. Chisholm Jr.3B,5,1,0,0,0,0,0,.289,.344,.514,L. RaleyRF,4,1,1,1,1,0,2,.244,.322,.469
J. DominguezCF-LF,4,1,1,1,1,1,0,.167,.286,.292,J. Turner1B,2,0,1,0,0,1,1,.252,.353,.386
A. Rizzo1B,5,0,0,0,0,0,1,.215,.283,.325,D. Moore1B,1,0,0,0,0,0,0,.206,.316,.380
O. CabreraSS,5,0,2,1,0,0,2,.252,.300,.371,J. Polanco2B,3,1,1,1,1,0,1,.203,.292,.346
A. VerdugoLF-RF,5,2,1,0,0,0,1,.236,.296,.359,L. Urias3B,1,0,1,0,0,0,0,.178,.288,.378
team,41,11,12,11,2,4,8,,,,J.P. CrawfordSS,4,0,0,0,0,0,1,.198,.302,.323
,,,,,,,,,,,J. Rojas3B-2B,4,0,1,0,0,0,0,.228,.307,.337
,,,,,,,,,,,team,35,2,9,2,2,4,9,,,
L. ButlerRF,5,0,1,1,0,0,1,.268,.324,.513,I. HappLF,4,0,0,0,0,0,2,.247,.344,.457
B. RookerDH,3,0,2,1,0,2,0,.304,.376,.584,D. SwansonSS,4,0,2,1,0,0,1,.237,.308,.380
S. LangeliersC,4,0,1,0,0,1,2,.220,.281,.447,S. SuzukiDH,3,0,1,1,0,1,2,.278,.358,.476
D. CameronCF,2,0,0,0,0,0,1,.199,.260,.323,C. BellingerRF,3,0,0,1,0,0,1,.268,.330,.435
aS. BrownPH-CF-LF,2,1,1,0,0,0,0,.238,.293,.395,I. Paredes3B,4,0,0,0,0,0,0,.236,.347,.397
Z. Gelof2B,3,1,1,1,0,1,1,.216,.277,.377,M. Busch1B,4,0,0,0,0,0,2,.254,.335,.446
J. WilsonSS,4,0,0,0,0,0,1,.231,.292,.323,N. Hoerner2B,3,1,2,0,0,1,0,.270,.335,.359
T. Soderstrom1B,4,2,2,2,1,0,0,.224,.304,.410,P. Crow-ArmstrongCF,4,1,1,0,0,0,1,.242,.292,.404
T. NevinLF,3,1,1,0,0,0,0,.202,.289,.330,M. AmayaC,1,1,0,0,0,1,0,.230,.289,.352
J. BledayCF,1,0,0,0,0,0,0,.246,.328,.451,aM. TauchmanPH,0,0,0,0,0,1,0,.245,.348,.357
N. Allen3B,3,0,0,0,0,0,1,.178,.221,.256,C. BethancourtC,0,0,0,0,0,0,0,.203,.239,.375
team,34,5,9,5,1,4,7,,,,team,30,3,6,3,0,4,9,,,
K. Marte2B,4,0,0,0,0,1,1,.289,.364,.547,B. DoyleCF,4,0,1,0,0,0,1,.264,.321,.449
C. CarrollRF,4,3,2,3,2,1,2,.235,.323,.437,E. TovarSS,4,0,1,2,0,0,1,.266,.293,.468
R. GrichukDH,4,2,2,1,1,0,0,.292,.346,.525,B. Rodgers2B,2,0,0,0,0,2,0,.269,.314,.409
aJ. PedersonPH-DH,1,1,1,0,0,0,0,.277,.396,.520,M. Toglia1B,4,0,0,0,0,0,2,.216,.306,.462
C. Walker1B,4,1,1,2,0,0,0,.257,.342,.485,J. StallingsDH,4,1,1,0,0,0,2,.260,.353,.450
P. SmithLF,3,1,1,0,0,2,1,.297,.382,.577,H. GoodmanC,4,1,1,0,0,0,2,.193,.233,.431
E. Suarez3B,5,0,1,1,0,0,2,.254,.319,.473,S. HilliardLF,4,1,2,2,0,0,1,.259,.315,.527
G. MorenoC,5,0,2,1,0,0,2,.268,.347,.387,J. BeckRF,4,0,0,0,0,0,2,.199,.253,.292
J. McCarthyCF,5,0,2,0,0,0,0,.287,.352,.409,A. Schunk3B,4,1,2,0,0,0,0,.211,.250,.289
G. PerdomoSS,3,1,0,0,0,1,0,.275,.340,.376,team,34,4,8,4,0,2,11,,,
team,38,9,12,8,3,5,8,,,,,,,,,,,,,,
N. LopezSS-2B,4,0,0,0,0,2,1,.246,.319,.301,T. WardLF,5,0,1,1,0,1,2,.248,.324,.435
Z. DeLoachCF,5,0,1,0,0,1,3,.174,.255,.196,J. LopezSS-2B,4,0,1,0,0,0,2,.086,.135,.086
A. BenintendiLF,5,0,1,1,0,1,1,.226,.290,.394,cN. KavadasPH,1,0,0,0,0,0,1,.181,.280,.319
A. VaughnDH,5,1,1,1,1,0,0,.247,.299,.412,C. Leblanc2B,0,0,0,0,0,1,0,.190,.393,.476
Y. MoncadaPR-DH,1,0,0,0,0,0,1,.275,.356,.400,N. Schanuel1B,5,0,1,0,0,0,1,.251,.345,.365
G. Sheets1B,5,0,0,0,0,0,0,.238,.309,.366,B. DruryDH,5,0,0,0,0,0,2,.166,.243,.227
L. Sosa2B,4,0,2,0,0,0,0,.243,.269,.324,M. MoniakPR-DH,0,1,0,0,0,1,0,.222,.266,.386
K. LeePR-C,1,1,0,0,0,0,1,.203,.235,.328,E. Wagaman3B,6,1,1,1,0,0,2,.267,.267,.567
D. FletcherRF,3,0,1,0,0,1,0,.218,.267,.275,M. ThaissC,2,0,0,0,0,1,1,.203,.319,.304
M. Vargas3B,4,0,0,1,0,0,1,.110,.208,.165,bL. O'HoppePH-C,2,0,0,0,0,1,0,.235,.294,.397
C. RobinsonC,3,0,0,0,0,0,1,.138,.194,.138,J. AdamsCF,5,1,1,1,0,1,2,.226,.294,.323
aB. RamosPH,0,0,0,0,0,1,0,.194,.244,.319,M. Stefanic2B,2,0,0,0,0,0,0,.216,.296,.247
J. AmayaSS,1,1,0,0,0,0,1,.238,.304,.262,aZ. NetoPH-SS,1,1,0,0,0,1,0,.248,.319,.435
team,41,3,6,3,1,6,10,,,,G. CamperoRF,5,0,2,1,0,0,1,.357,.357,.357
,,,,,,,,,,,team,43,4,7,4,0,7,14,,,
M. YastrzemskiRF,5,1,1,1,1,0,2,.236,.311,.447,G. HendersonSS,5,0,2,0,0,0,1,.281,.365,.538
L. Wade Jr.1B,4,0,1,0,0,0,2,.267,.390,.376,C. MullinsCF,5,0,0,1,0,0,1,.228,.301,.403
H. RamosLF,4,1,1,0,0,0,2,.266,.319,.466,A. SantanderRF,4,0,0,0,0,0,0,.237,.307,.506
M. ConfortoDH,4,2,3,1,1,0,0,.232,.306,.433,H. KjerstadDH,3,0,0,0,0,0,1,.263,.371,.408
T. FitzgeraldSS,4,1,1,0,0,0,2,.290,.343,.516,C. CowserLF,3,1,1,0,0,1,0,.244,.325,.436
G. McCrayCF,4,0,0,0,0,0,1,.228,.268,.446,R. O'Hearn1B,4,0,1,1,0,0,0,.255,.328,.412
C. Schmitt3B,3,0,1,2,0,1,0,.213,.237,.427,E. Rivera3B,3,1,1,0,0,1,1,.279,.367,.512
D. Walton2B,4,0,0,0,0,0,1,.154,.267,.385,J. Holliday2B,2,1,1,0,0,0,0,.172,.225,.299
C. CasaliC,4,0,1,0,0,0,0,.182,.277,.242,aA. SlaterPH,1,0,0,0,0,0,1,.233,.333,.333
team,36,5,9,4,2,1,10,,,,L. Soto2B,1,0,0,0,0,0,0,.300,.417,.400
,,,,,,,,,,,J. McCannC,2,0,1,1,0,1,1,.220,.266,.340
,,,,,,,,,,,bA. RutschmanPH,1,0,0,0,0,0,1,.252,.322,.397
,,,,,,,,,,,team,34,3,7,3,0,3,7,,,
M. Harris IICF,5,1,1,1,1,0,0,.247,.286,.388,J. India2B,4,0,1,0,0,0,0,.245,.351,.391
J. SolerRF,3,0,0,0,0,0,2,.228,.345,.463,E. De La CruzSS,4,1,1,0,0,0,1,.257,.341,.472
E. WhiteRF,2,1,1,0,0,0,1,.281,.324,.469,T. StephensonC,2,0,0,0,0,1,1,.261,.342,.448
M. OzunaDH,4,2,3,2,1,0,1,.306,.382,.560,S. SteerLF,4,0,0,0,0,0,3,.231,.325,.416
M. Olson1B,4,1,2,1,0,0,0,.241,.324,.448,T. FriedlCF,3,0,1,1,0,0,0,.231,.305,.399
R. LaureanoLF,4,1,1,0,0,0,1,.299,.333,.494,T. France1B,4,0,1,0,0,0,1,.287,.325,.433
W. Merrifield2B,4,0,0,0,0,0,2,.241,.344,.331,S. Espinal3B,3,0,0,0,0,1,0,.257,.305,.373
S. MurphyC,3,0,0,0,0,1,2,.202,.289,.358,J. FraleyRF,1,0,0,0,0,1,1,.278,.331,.389
O. ArciaSS,4,1,1,0,0,0,1,.220,.274,.357,aA. RosarioPH-RF,2,0,0,0,0,0,0,.173,.204,.231
G. Urshela3B,4,0,2,3,0,0,0,.234,.258,.340,N. MarteDH,3,0,1,0,0,0,1,.210,.249,.312
team,37,7,11,7,2,1,10,,,,team,30,1,5,1,0,3,8,,,
J. AltuveDH,4,0,0,0,0,0,1,.299,.354,.442,J. ProfarLF,3,0,0,0,0,0,0,.283,.385,.463
Y. AlvarezLF,4,0,0,0,0,0,1,.305,.389,.561,F. Tatis Jr.DH,4,1,1,1,1,0,3,.282,.347,.490
A. Bregman3B,4,0,0,0,0,0,1,.254,.312,.437,M. Machado3B,4,2,2,2,2,0,1,.279,.328,.486
Y. DiazC,3,0,0,0,0,0,0,.296,.322,.441,D. Solano1B,4,1,1,1,1,0,0,.286,.340,.412
J. Singleton1B,3,0,0,0,0,0,0,.235,.317,.388,J. MerrillCF,4,0,3,0,0,0,0,.292,.323,.504
J. PenaSS,3,0,0,0,0,0,1,.268,.307,.399,X. BogaertsSS,3,0,1,0,0,1,0,.258,.303,.373
J. HeywardRF,3,0,1,0,0,0,1,.243,.282,.432,J. Cronenworth2B,4,0,0,0,0,0,2,.242,.323,.389
M. Dubon2B,3,0,1,0,0,0,0,.267,.294,.361,E. DiazC,3,0,0,0,0,1,1,.077,.200,.154
J. MeyersCF,3,0,0,0,0,0,1,.221,.285,.361,B. LockridgeRF,3,0,1,0,0,0,1,.200,.200,.200
team,30,0,2,0,0,0,6,,,,team,32,4,9,4,4,2,8,,,
S. OhtaniDH,5,0,1,0,0,0,2,.287,.371,.607,X. EdwardsSS,5,0,1,0,0,0,1,.319,.388,.389
M. Betts2B-RF,5,0,0,0,0,0,0,.295,.382,.498,C. Norby3B,4,0,1,0,0,0,1,.282,.330,.534
T. HernándezRF-LF,4,0,0,0,0,0,3,.267,.334,.487,J. SánchezLF-RF,4,0,0,0,0,0,1,.250,.307,.420
K. KiermaierPR-CF,0,0,0,0,0,0,0,.167,.196,.278,J. Burger1B,3,0,0,0,0,1,2,.242,.296,.444
F. Freeman1B,5,2,3,0,0,0,1,.283,.381,.483,J. BrideDH,3,1,1,0,0,1,0,.263,.351,.412
T. EdmanSS,5,1,1,2,1,0,1,.279,.309,.510,K. StowersCF-LF,3,1,1,0,0,1,1,.190,.260,.307
W. SmithC,4,3,2,1,1,0,1,.248,.325,.436,O. Lopez2B,4,2,2,2,0,0,0,.262,.304,.373
A. PagesCF,3,1,1,0,0,0,0,.247,.302,.388,G. ConineRF,2,0,0,0,0,0,1,.222,.300,.352
aM. Muncy3B-PH-3B,0,0,0,0,0,1,0,.232,.346,.512,aJ. SanojaPH-CF,2,0,1,0,0,0,0,.292,.320,.333
E. Hernández3B,3,1,1,3,1,0,1,.215,.269,.352,N. FortesC,2,0,1,2,0,0,0,.230,.262,.316
bG. LuxPH-2B,1,0,0,0,0,0,1,.245,.308,.380,team,32,4,8,4,0,3,7,,,
C. TaylorLF-CF-LF,4,0,2,2,0,0,1,.182,.285,.268,,,,,,,,,,,
team,39,8,11,8,3,1,11,,,,,,,,,,,,,,
W. CastroCF,3,2,1,0,0,0,1,.251,.337,.395,A. MartinezLF,4,0,0,0,0,0,2,.258,.326,.383
M. WallnerRF,4,0,3,0,0,1,1,.260,.372,.544,L. ThomasCF,4,0,0,0,0,0,1,.214,.272,.386
C. CorreaSS,5,0,3,4,0,0,0,.315,.384,.526,J. Ramirez3B,4,0,1,0,0,0,1,.273,.330,.514
C. Santana1B,5,0,0,0,0,0,1,.240,.326,.427,J. Naylor1B,4,3,2,2,2,0,1,.245,.322,.467
T. LarnachDH,4,0,0,0,0,0,2,.250,.331,.437,D. FryDH,3,0,0,0,0,0,2,.258,.354,.444
J. Miranda3B,4,0,0,0,0,0,1,.289,.327,.449,aK. ManzardoPH,1,0,1,1,0,0,0,.240,.285,.413
R. JeffersC,0,0,0,0,0,0,0,.231,.307,.443,M. StrawPR,0,1,0,0,0,0,0,.000,.000,.000
B. Lee2B,4,0,0,0,0,0,1,.217,.258,.316,A. Gimenez2B,3,1,1,0,0,1,1,.250,.299,.333
K. Farmer2B,0,0,0,0,0,0,0,.225,.306,.377,J. NoelRF,3,0,0,0,0,0,2,.227,.298,.521
M. MargotLF,4,1,0,0,0,0,1,.241,.293,.339,bW. BrennanPH,1,0,1,1,0,0,0,.256,.301,.380
C. VazquezC,3,0,0,0,0,0,1,.224,.250,.336,B. NaylorC,4,0,0,0,0,0,2,.202,.266,.352
aR. LewisPH-3B,1,1,1,0,0,0,0,.249,.309,.498,B. RocchioSS,4,0,1,1,0,0,3,.209,.300,.319
team,37,4,8,4,0,1,9,,,,team,35,5,7,5,2,1,15,,,
J. DuranCF,4,0,1,1,0,0,2,.285,.341,.498,C. MorelLF,4,0,0,0,0,0,1,.190,.261,.306
R. Devers3B,4,0,0,0,0,0,3,.274,.356,.521,B. Lowe2B,4,0,1,0,0,0,0,.244,.317,.479
T. O'NeillLF,3,0,0,0,0,1,0,.249,.343,.532,J. Caminero3B,4,0,0,0,0,0,3,.248,.312,.411
M. YoshidaDH,4,0,1,0,0,0,2,.287,.354,.427,J. Aranda1B,4,0,0,0,0,0,0,.232,.302,.389
R. GonzalezPR-DH,0,0,0,0,0,0,0,.273,.318,.426,J. LoweRF,4,1,2,0,0,0,1,.245,.303,.406
C. WongC,4,0,1,0,0,0,2,.284,.336,.436,J. DeLucaCF,3,0,2,0,0,0,1,.215,.277,.337
W. AbreuRF,3,0,0,0,0,0,3,.261,.326,.478,A. ShentonDH,3,0,1,0,0,1,1,.214,.340,.405
T. Casas1B,3,0,1,0,0,0,1,.244,.332,.438,J. CaballeroPR,0,0,0,0,0,0,0,.227,.285,.354
T. StorySS,3,2,2,1,1,0,0,.258,.310,.394,T. WallsSS,3,0,2,1,0,1,1,.185,.291,.245
C. Rafaela2B,2,0,0,0,0,0,1,.247,.275,.394,B. RortvedtC,2,0,0,0,0,0,1,.226,.316,.307
aE. ValdezPH,1,0,0,0,0,0,0,.217,.276,.376,aY. DiazPH,1,0,0,0,0,0,1,.282,.339,.417
N. Sogard2B,0,0,0,0,0,0,0,.250,.306,.268,L. DriscollC,1,0,0,0,0,0,1,.200,.192,.320
team,31,2,6,2,1,1,14,,,,team,33,1,8,1,0,2,11,,,
C. AbramsSS,3,0,2,0,0,0,1,.242,.311,.428,J. Iglesias2B,4,1,1,0,0,0,1,.329,.377,.439
aN. NunezPH-SS,0,0,0,0,0,1,0,.256,.396,.282,E. Alvarez2B,1,0,0,0,0,0,0,.000,.143,.000
D. CrewsRF,4,0,0,0,0,0,0,.232,.281,.390,S. MarteDH,4,1,1,2,0,1,1,.275,.326,.399
J. WoodLF,4,0,0,0,0,0,1,.265,.353,.412,B. NimmoLF,3,2,1,3,1,1,1,.227,.337,.398
A. ChaparroDH,3,0,0,0,0,1,0,.218,.283,.427,P. Alonso1B,4,1,1,0,0,0,1,.246,.331,.472
J. Yepez1B,4,0,0,0,0,0,2,.277,.333,.446,T. TaylorRF,4,1,2,1,0,0,2,.247,.297,.412
J. Tena2B-3B,3,0,0,0,0,0,0,.295,.328,.410,M. Vientos3B,4,1,2,2,0,0,1,.270,.325,.516
I. Vargas3B,2,0,0,0,0,0,0,.250,.297,.323,F. AlvarezC,2,0,1,0,0,1,1,.233,.301,.383
bD. BakerPH-2B,1,0,1,0,0,0,0,.400,.400,.600,aL. TorrensPH-C,1,0,0,0,0,0,0,.248,.308,.404
D. MillasC,2,0,0,0,0,1,2,.239,.300,.326,H. BaderCF,3,1,0,0,0,1,1,.241,.287,.383
J. YoungCF,3,0,0,0,0,0,0,.255,.315,.331,L. AcunaSS,4,2,2,2,1,0,1,.467,.467,.933
team,29,0,3,0,0,3,6,,,,team,34,10,11,10,2,4,10,,,
P. MeadowsCF,5,0,1,0,0,0,0,.242,.308,.441,T. PhamLF,4,1,1,0,0,0,1,.257,.288,.400
K. CarpenterDH,2,0,0,0,0,0,1,.281,.342,.570,B. Witt Jr.SS,3,1,1,0,0,0,2,.331,.387,.598
bM. VierlingPH-DH,1,0,0,0,0,1,0,.261,.310,.432,S. PerezC,4,0,2,1,0,0,1,.276,.337,.470
W. PerezRF,4,0,1,0,0,1,2,.242,.297,.385,R. GrossmanDH,3,0,0,0,0,0,0,.150,.292,.150
R. GreeneLF,5,1,1,1,1,0,2,.262,.352,.491,cM. MelendezPH,0,0,0,0,0,0,0,.208,.270,.408
S. Torkelson1B,2,1,0,0,0,3,2,.222,.292,.367,dF. FerminPH-DH,1,0,0,0,0,0,0,.281,.330,.381
J. Jung3B,2,1,1,0,0,0,1,.222,.341,.264,Y. Gurriel1B,3,0,2,1,0,1,0,.385,.455,.462
aA. IbanezPH-2B,2,0,0,0,0,0,0,.250,.304,.370,H. RenfroeRF,4,0,0,0,0,0,0,.232,.304,.388
Z. McKinstry2B-3B,3,1,0,0,0,1,1,.222,.284,.349,M. Garcia2B,2,0,0,0,0,0,2,.239,.284,.344
T. SweeneySS,4,0,1,2,0,0,2,.225,.276,.413,aM. MasseyPH-2B,2,0,1,0,0,0,0,.260,.291,.448
J. RogersC,4,0,2,0,0,0,2,.199,.256,.360,P. DeJong3B,4,0,0,0,0,0,3,.233,.283,.437
team,34,4,7,3,1,6,13,,,,G. HampsonCF,1,0,0,0,0,1,0,.229,.274,.303
,,,,,,,,,,,bK. IsbelPH-CF,2,0,0,0,0,0,2,.236,.290,.381
,,,,,,,,,,,team,33,2,7,2,0,2,11,,,
K. SchwarberDH,3,0,1,0,0,1,0,.252,.372,.487,B. Turang2B,3,0,0,0,0,1,1,.258,.321,.357
T. TurnerSS,4,0,1,0,0,0,1,.299,.343,.465,J. ChourioLF,4,1,1,0,0,0,2,.273,.328,.475
