away_hitters,away_AB,away_R,away_H,away_RBI,away_HR,away_BB,away_K,away_AVG,away_OBP,away_SLG,home_hitters,home_AB,home_R,home_H,home_RBI,home_HR,home_BB,home_K,home_AVG,home_OBP,home_SLG
B. DoyleCF,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24,0.296,0.28,K. SchwarberDH,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.308,0.357,0.808
E. TovarSS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.167,T. TurnerSS,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.308,0.4,0.308
R. McMahon3B,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.217,0.25,0.261,B. Harper1B,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.269,0.296,0.423
H. GoodmanDH,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.333,0.417,0.762,A. Bohm3B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.259,0.286,0.296
M. Toglia1B,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.087,0.125,0.13,M. KeplerLF,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.278,0.409,0.556
N. MartiniRF,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.313,0.353,0.313,N. CastellanosRF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.238,0.36,0.381
aS. BouchardPH,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.2,J.T. RealmutoC,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.25,0.286,0.4
J. StallingsC,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.125,0.125,0.125,B. Stott2B,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.278,0.381,0.556
M. MoniakLF,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.429,0.429,1.143,B. MarshCF,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.267,0.421,0.467
bK. FarmerPH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.286,0.313,0.286,team,33.0,3.0,11.0,2.0,1.0,4.0,7.0,,,
J. BeckPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.267,0.154,,,,,,,,,,,
T. Freeman2B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333,0.0,,,,,,,,,,,
team,34.0,1.0,8.0,1.0,0.0,2.0,10.0,,,,,,,,,,,,,,
J. AltuveLF,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.321,0.367,0.429,M. WallnerRF,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.143,0.308,0.333
J. MeyersCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,C. CorreaSS,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,0.115,0.12
I. Paredes3B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,0.31,0.174,B. BuxtonCF,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.24,0.269,0.4
Y. AlvarezDH,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.241,0.167,T. LarnachDH,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.238,0.304,0.238
C. Walker1B,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.185,0.214,0.296,T. France1B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.25,0.231
J. PenaSS,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13,0.231,0.391,W. Castro3B-2B,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.261,0.346,0.522
V. CaratiniC,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.375,0.375,0.5,E. Julien2B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.167,0.167,0.167
B. Rodgers2B,4.0,0.0,3.0,3.0,0.0,0.0,1.0,0.313,0.389,0.375,aJ. MirandaPH-3B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.158,0.158
C. SmithRF,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.143,0.294,0.143,R. JeffersC,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.222,0.3,0.222
C. McCormickRF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.4,0.25,H. BaderLF,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.211,0.211,0.737
M. DubonCF-LF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.111,0.2,0.222,team,32.0,2.0,5.0,2.0,0.0,0.0,11.0,,,
team,35.0,5.0,9.0,5.0,2.0,0.0,12.0,,,,,,,,,,,,,,
C. CarrollRF,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.222,0.344,0.407,B. Rice1B,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.375,0.474,0.875
G. PerdomoSS,5.0,1.0,1.0,4.0,1.0,0.0,1.0,0.32,0.321,0.48,O. Peraza3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0
P. Smith1B,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.308,0.471,0.538,C. BellingerRF,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.238,0.296,0.381
J. NaylorDH,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.32,0.433,0.44,A. JudgeDH,5.0,2.0,3.0,4.0,1.0,0.0,0.0,0.417,0.481,1.167
L. Gurriel Jr.LF,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.222,0.25,0.519,J. Chisholm Jr.2B,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.292,0.37,0.792
E. Suarez3B,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.379,0.917,J. DominguezLF,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.25,0.348,0.45
A. ThomasCF,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.385,0.4,0.538,A. VolpeSS,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.208,0.269,0.708
G. Hampson2B,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.0,T. GrishamCF,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.5,0.583,0.9
aK. MartePH-2B,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.452,0.4,J.C. EscarraC,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.167,0.333
J. HerreraC,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.143,0.25,0.143,O. Cabrera3B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.25,0.2
bG. MorenoPH-C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.474,0.375,aP. GoldschmidtPH-1B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.348,0.45
team,34.0,7.0,8.0,7.0,1.0,5.0,9.0,,,,team,36.0,9.0,12.0,9.0,3.0,5.0,7.0,,,
T. FriedlCF,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.208,0.269,0.208,J. ChourioRF-LF,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.281,0.281,0.5
M. McLain2B,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.222,0.3,0.593,C. YelichDH,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,0.308,0.25
E. De La CruzSS,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.286,0.31,0.571,W. ContrerasC,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.241,0.083
C. Encarnacion-Strand1B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19,0.261,0.381,R. Hoskins1B,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.318,0.167
J. Candelario3B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.259,0.2,S. FrelickCF-RF,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.32,0.414,0.32
B. DunnRF,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111,0.111,0.111,V. Capra3B,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.158,0.158,0.316
aG. LuxPH-LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.304,0.25,I. CollinsLF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.583
S. SteerDH,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056,0.056,0.056,G. MitchellCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333,0.2
S. EspinalLF-RF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.214,0.154,J. OrtizSS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.214,0.222
J. TrevinoC,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.214,0.267,0.286,B. Turang2B,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.321,0.333,0.429
team,30.0,0.0,2.0,0.0,0.0,3.0,9.0,,,,team,28.0,1.0,5.0,1.0,0.0,1.0,4.0,,,
M. Vargas3B,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.192,0.276,0.269,J. MalloyDH,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.182,0.4,0.273
L. Robert Jr.CF,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.16,0.214,0.2,K. CarpenterLF,5.0,2.0,2.0,2.0,2.0,0.0,1.0,0.261,0.25,0.565
A. BenintendiLF,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32,0.37,0.56,R. KreidlerCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.2
A. Vaughn1B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,0.13,0.304,R. GreeneCF-LF,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.344,0.344,0.75
N. MatonDH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.143,0.333,0.571,S. Torkelson1B,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.32,0.469,0.52
aA. SlaterPH-DH,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.273,0.273,0.636,C. Keith2B,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.19,0.433,0.286
L. Sosa2B,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.238,0.238,0.429,Z. McKinstryRF,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.28,0.379,0.36
M. ThaissC,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.231,0.444,0.308,D. DinglerC,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.438,0.733
bK. LeePH-C,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.222,0.3,0.333,T. SweeneySS,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.28,0.333,0.48
B. BaldwinSS,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.333,0.316,0.556,J. Baez3B,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.214,0.214,0.286
T. JankowskiRF,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.214,0.267,0.214,team,34.0,7.0,10.0,7.0,3.0,5.0,9.0,,,
team,34.0,4.0,7.0,4.0,0.0,4.0,11.0,,,,,,,,,,,,,,
L. NootbaarLF,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.414,0.514,0.655,J. DuranLF,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.222,0.256,0.306
W. Contreras1B,5.0,1.0,1.0,1.0,0.0,0.0,3.0,0.071,0.103,0.107,R. DeversDH,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.167,0.324,0.2
B. Donovan2B,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.267,0.303,0.467,A. Bregman3B,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.314,0.351,0.486
N. Arenado3B,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.393,0.485,0.607,T. Casas1B,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.194,0.219,0.355
A. BurlesonDH,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.333,0.391,0.381,T. StorySS,5.0,1.0,2.0,3.0,1.0,0.0,1.0,0.25,0.276,0.464
aL. BakerPH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.429,0.6,0.571,W. AbreuRF,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.5,0.621,1.0
I. HerreraC,5.0,1.0,1.0,3.0,1.0,0.0,1.0,0.4,0.455,1.1,K. Campbell2B,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.423,0.515,0.808
J. WalkerRF,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.318,0.423,0.455,C. NarvaezC,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.4,0.538,0.5
V. Scott IICF,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.308,0.367,0.462,C. RafaelaCF,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.115,0.179,0.115
M. WinnSS,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.154,0.241,0.154,team,37.0,13.0,16.0,12.0,2.0,8.0,3.0,,,
team,40.0,9.0,14.0,8.0,2.0,2.0,9.0,,,,,,,,,,,,,,
F. Tatis Jr.RF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.433,0.486,0.567,I. HappLF,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.214,0.32,0.31
L. Arraez1B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.152,0.226,K. TuckerRF,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.308,0.449,0.744
M. Machado3B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.345,0.387,0.448,S. SuzukiDH,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.256,0.327,0.581
X. BogaertsSS,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.355,0.28,M. Busch1B,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.364,0.357
J. MerrillCF,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.429,0.452,0.714,aJ. TurnerPH-1B,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.273,0.429,0.273
Y. GurrielDH,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.091,0.167,0.091,D. SwansonSS,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.205,0.279,0.436
bG. SheetsPH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.45,0.684,N. Hoerner2B,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.296,0.387,0.296
J. Cronenworth2B,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.261,0.414,0.478,P. Crow-ArmstrongCF,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.179,0.256,0.256
B. LockridgeLF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.667,M. Shaw3B,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.189,0.302,0.297
M. MaldonadoC,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.231,0.231,0.462,M. AmayaC,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.417
aE. DiazPH-C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.214,0.267,0.214,team,28.0,3.0,3.0,2.0,0.0,7.0,5.0,,,
team,32.0,1.0,6.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,
B. BichetteSS,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.273,0.333,0.333,F. LindorSS,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.136,0.231,0.182
V. Guerrero Jr.1B,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.267,0.343,0.367,J. SotoRF,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.24,0.387,0.44
A. SantanderLF-RF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.294,0.233,P. Alonso1B,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.292,0.433,0.75
A. Gimenez2B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.267,0.353,0.633,B. NimmoLF,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.259,0.31,0.519
A. KirkC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.261,0.25,0.304,S. MarteDH,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.222,0.385,0.556
G. SpringerCF,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.44,0.517,0.72,M. Vientos3B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.138,0.148
W. WagnerDH,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.333,0.364,0.429,L. TorrensC,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.3,0.526
E. Clement3B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.118,0.2,0.176,L. Acuna2B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.143,0.2,0.214
A. RodenRF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.333,0.333,J. SiriCF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.154,0.167
aD. SchneiderPH-LF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.273,0.0,team,26.0,5.0,4.0,5.0,1.0,4.0,1.0,,,
team,31.0,0.0,4.0,0.0,0.0,3.0,10.0,,,,,,,,,,,,,,
L. ButlerRF,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.207,0.324,0.276,B. DoyleCF,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.226,0.273,0.258
B. RookerDH,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.229,0.25,0.486,E. TovarSS,5.0,1.0,3.0,0.0,0.0,1.0,2.0,0.207,0.233,0.31
J. BledayCF,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.2,0.294,0.233,R. McMahon3B,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.222,0.241,0.259
S. LangeliersC,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.231,0.31,0.462,H. GoodmanDH-C,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.269,0.345,0.615
T. Soderstrom1B,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.323,0.364,0.645,M. Toglia1B,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.148,0.207,0.185
M. AndujarLF,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.261,0.346,0.304,K. Farmer2B,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.333,0.35,0.444
J. WilsonSS,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.379,0.379,0.621,T. FreemanPR-2B,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.286,0.0
G. Urshela3B,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.13,0.13,0.174,J. StallingsC,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.182,0.25,0.182
M. Muncy2B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.115,0.269,aN. MartiniPH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.313,0.389,0.313
aS. BrownPH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.462,0.125,A. ChivilliP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Schuemann2B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J. BirdP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
team,42.0,6.0,11.0,5.0,1.0,3.0,7.0,,,,J. BeckLF,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0.176,0.3,0.176
,,,,,,,,,,,M. MoniakRF,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.273,0.333,0.727
,,,,,,,,,,,team,40.0,3.0,11.0,3.0,0.0,6.0,14.0,,,
B. RiceDH,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.35,0.48,0.75,K. Hayes3B,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.214,0.241,0.393
A. JudgeRF,5.0,1.0,1.0,2.0,1.0,1.0,3.0,0.379,0.455,1.103,B. ReynoldsDH,5.0,1.0,1.0,1.0,1.0,0.0,3.0,0.194,0.237,0.306
J. Chisholm Jr.2B,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.241,0.313,0.655,O. CruzCF,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.231,0.382,0.462
P. Goldschmidt1B,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.28,0.357,0.44,J. BartC,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.261,0.37,0.261
A. WellsC,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19,0.32,0.524,A. McCutchenRF,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.375,0.444,0.625
A. VolpeSS,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.286,0.355,0.75,T. PhamLF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.214,0.125
T. GrishamCF,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.462,0.588,0.769,A. CanarioLF,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
J. DominguezLF,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.292,0.393,0.5,E. Rodriguez1B,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.15,0.292,0.25
O. Cabrera3B,4.0,0.0,3.0,4.0,0.0,1.0,1.0,0.316,0.381,0.316,J. Triolo2B,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.063,0.118,0.063
team,38.0,9.0,13.0,9.0,1.0,6.0,11.0,,,,aA. FrazierPH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.304,0.25
,,,,,,,,,,,I. Kiner-FalefaSS,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.36,0.467,0.36
,,,,,,,,,,,team,35.0,4.0,9.0,4.0,2.0,3.0,11.0,,,
V. RoblesRF,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.229,0.243,0.314,L. Wade Jr.1B,6.0,2.0,3.0,2.0,0.0,1.0,2.0,0.174,0.2,0.478
J. RodriguezCF,6.0,3.0,3.0,1.0,1.0,1.0,0.0,0.25,0.417,0.536,W. AdamesSS,7.0,1.0,3.0,3.0,0.0,0.0,2.0,0.2,0.242,0.267
C. RaleighC,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.143,0.294,0.25,J. LeeCF,6.0,1.0,1.0,1.0,0.0,0.0,2.0,0.25,0.333,0.375
R. ArozarenaLF,5.0,0.0,0.0,1.0,0.0,1.0,3.0,0.143,0.294,0.429,M. Chapman3B,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.28,0.419,0.52
J. Polanco3B,5.0,1.0,3.0,4.0,1.0,1.0,0.0,0.45,0.476,0.75,H. RamosLF,5.0,1.0,3.0,1.0,0.0,1.0,1.0,0.323,0.344,0.71
D. Solano1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M. YastrzemskiRF,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.3,0.391,0.3
L. RaleyDH,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.222,0.333,0.389,W. FloresDH,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.214,0.267,0.643
R. Tellez1B,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.083,0.2,0.083,L. MatosPR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.455,0.8
aD. MoorePH-1B-3B,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.364,0.5,0.636,P. BaileyC,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.222,0.333,0.333
R. Bliss2B,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.136,0.24,0.136,C. KossPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
bM. MastrobuoniPH-2B,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,S. HuffC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.P. CrawfordSS,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.136,0.321,0.136,T. Fitzgerald2B,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.19,0.261,0.238
team,48.0,9.0,15.0,6.0,2.0,7.0,8.0,,,,team,49.0,10.0,17.0,10.0,1.0,6.0,12.0,,,
C. CarrollRF,4.0,2.0,2.0,3.0,2.0,1.0,1.0,0.258,0.378,0.613,C. AbramsSS,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.31,0.333,0.69
K. Marte2B,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.346,0.469,0.462,J. WoodLF,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.222,0.276,0.37
G. HampsonPR-2B,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.167,0.444,0.167,K. RuizC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.37,0.6
P. SmithDH,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.313,0.45,0.5,N. Lowe1B,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.333,0.379,0.741
aR. GrichukPH-DH,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.286,0.333,0.571,L. Garcia Jr.2B,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.143,0.143,0.333
J. Naylor1B,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.31,0.412,0.414,J. BellDH,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.115,0.207,0.231
L. Gurriel Jr.LF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.226,0.25,0.484,D. CrewsRF,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.045,0.087,0.045
E. Suarez3B,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.214,0.333,0.786,J. Tena3B,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
G. MorenoC,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.391,0.3,J. YoungCF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.263,0.133
J. McCarthyCF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,team,34.0,4.0,8.0,4.0,3.0,0.0,6.0,,,
G. PerdomoSS,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.379,0.375,0.552,,,,,,,,,,,
team,37.0,6.0,11.0,6.0,2.0,2.0,6.0,,,,,,,,,,,,,,
S. OhtaniDH,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.324,0.439,0.618,K. SchwarberDH,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.286,0.375,0.75
M. BettsSS,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.261,0.346,0.652,T. TurnerSS,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.313,0.421,0.375
T. Edman2B,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.286,0.297,0.714,B. Harper1B,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.241,0.29,0.379
T. HernándezRF,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.235,0.297,0.471,A. Bohm3B,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.25,0.258
